longitude,latitude,Aerosol_Index,Temperature_2m,Wind_U,NO2_Density,HCHO_Density,Actual_PM25
112.62403295827471,-2.0504046360028076,-0.5007531174619496,28.50506294627246,-0.9984697103500367,4.600585415141227e-05,0.00017918866810493104,22.800935981029973
114.20506785832507,-0.46936973595244996,-0.7155418424878713,27.79927048388828,0.06570687264571955,4.741252804572379e-05,0.00014019577428311188,11.968576585669439
113.9580311551922,-2.000997295376234,-0.26095473554798,28.75088241482962,-0.3775439954098361,5.1381841853005474e-05,0.00019297869491438104,41.12929798283575
112.57462561764814,-0.8646284609650394,-0.6507246245601468,26.68600731837904,-0.6181747221652374,4.40676524430266e-05,9.594960535386031e-05,20.499477835765564
114.10625317707192,-0.3705550546993026,-0.7032586997447546,27.203127302946882,-0.01140690291369403,4.405823536311773e-05,0.00013033390461694824,15.546787492466537
111.68529348636982,-2.495070701641971,-0.5297605077673901,27.741451352908314,-1.16292178042141,4.7727365986656704e-05,0.00011477044334978943,32.068036491806616
111.73470082699639,-1.852775273496513,-0.5366398323764924,27.655245599628984,-1.2498162513897741,4.5169553003618586e-05,0.00012256409252466051,22.94324802732674
114.25447519895164,-2.34684867976225,-0.6157244571524086,28.843571458039435,-0.5127602256374595,4.8104028803865955e-05,0.00018362122261476806,18.310676168184518
113.16751370516702,-1.4575165484839236,-0.7220432269049589,28.330565695115126,-0.12761784041369403,4.667104638549507e-05,0.0001469456705028722,13.889540059576879
114.10625317707192,-2.643292723521692,-0.5224244371215592,28.26298696729873,-0.6639141668508081,4.7584612121188e-05,0.00015940000288004868,18.07714418367476
113.5627724301796,-0.22233303281958158,-0.7751609692188668,27.066031792723095,-0.12631425003946564,4.54217609173726e-05,0.00012596404379670314,9.567085020668094
114.00743849581877,0.07411101093986053,-0.5324346429616543,26.0435587988959,-0.15120453746230514,4.7350977301081505e-05,0.00010770404932099951,19.243778695919143
111.63588614574324,-1.9021826141230869,-0.5801758576037125,27.895184594613568,-1.2846243749430153,4.5277801953569734e-05,0.00018270228609688726,18.38807836413702
114.10625317707192,-2.5938853828951185,-0.4630471782979986,28.26298696729873,-0.6639141668508081,4.9982833825251985e-05,0.00016942342599160937,23.705929984547655
111.68529348636982,-1.6551459109902185,-0.5953022072773363,26.921343810470034,-1.0177409957956387,4.306254009303695e-05,0.0001165176913808952,18.569151919198863
112.22877423326211,-1.6057385703636446,-0.791277646469524,26.177329776905196,-0.7384335715093732,4.68822424310125e-05,0.0001204102313127661,8.273611940478132
114.60032658333766,-1.852775273496513,-0.6535845826642559,28.87826353944382,-0.14793425872002117,5.2171752324567944e-05,0.00017620286313807626,17.558287589439352
112.22877423326211,-0.8646284609650394,-0.65478554321014,27.428686113710796,-0.9069893139379993,4.86223583136757e-05,0.00013372560369996937,18.42141703421291
112.32758891451527,-0.7658137797118921,-0.4815841570596925,26.723758692800345,-0.6762086064727219,4.3867689876064016e-05,9.18588747230105e-05,27.41969410667604
113.11810636454045,-2.1492193172559553,-0.609276485076012,28.551311017260105,-0.49191558949741315,4.5330199772883465e-05,0.0001536199752124059,20.51617194144291
114.6991412645908,-2.3962560203888237,-0.2854654044328074,28.63037942486045,-0.2637330205352218,6.018217192416387e-05,0.00024860967037902763,31.444226801423333
